Date,High,Low,Open,Close,Volume,Adj Close
2015-04-06,191.0399932861328,188.08999633789062,188.22999572753906,190.47999572753906,1241900.0,178.44970703125
2015-04-07,191.3300018310547,189.97000122070312,190.47999572753906,189.97000122070312,1371300.0,177.9719696044922
2015-04-08,191.05999755859375,189.80999755859375,190.24000549316406,190.66000366210938,1412000.0,178.6183624267578
2015-04-09,191.7100067138672,189.9600067138672,190.4499969482422,191.49000549316406,794300.0,179.3959503173828
2015-04-10,192.57000732421875,191.5399932861328,191.74000549316406,192.5399932861328,1056800.0,180.37962341308594
2015-04-13,193.0399932861328,191.60000610351562,192.36000061035156,191.6699981689453,1227500.0,179.5645751953125
2015-04-14,192.22000122070312,190.77000427246094,191.4199981689453,192.02000427246094,2647800.0,179.8925018310547
2015-04-15,193.4199981689453,192.4499969482422,192.5399932861328,192.89999389648438,934900.0,180.71690368652344
2015-04-16,193.3699951171875,192.3000030517578,192.5500030517578,192.8300018310547,823300.0,180.6513214111328
2015-04-17,191.77000427246094,189.75,191.52999877929688,190.58999633789062,2059200.0,178.5527801513672
2015-04-20,192.6999969482422,191.5500030517578,191.6699981689453,192.3300018310547,1430100.0,180.1829071044922
2015-04-21,193.25999450683594,191.8000030517578,193.11000061035156,192.13999938964844,1089500.0,180.0049285888672
2015-04-22,193.27999877929688,191.5,192.49000549316406,193.08999633789062,1125400.0,180.8948974609375
2015-04-23,194.25999450683594,192.5,192.64999389648438,193.58999633789062,956100.0,181.36334228515625
2015-04-24,194.2899932861328,193.52000427246094,194.02000427246094,193.97999572753906,978300.0,181.72869873046875
2015-04-27,194.74000549316406,193.0,194.6300048828125,193.2100067138672,898200.0,181.00730895996094
2015-04-28,193.85000610351562,191.94000244140625,193.1699981689453,193.80999755859375,1103800.0,181.56942749023438
2015-04-29,193.66000366210938,192.13999938964844,192.80999755859375,193.02000427246094,1408900.0,180.82933044433594
2015-04-30,192.8000030517578,190.32000732421875,192.39999389648438,191.10000610351562,2506100.0,179.0305938720703
2015-05-01,193.17999267578125,191.85000610351562,191.9600067138672,193.10000610351562,1921200.0,180.9042510986328
2015-05-04,194.30999755859375,193.5,193.63999938964844,193.6999969482422,1059900.0,181.4663543701172
2015-05-05,193.8000030517578,191.3300018310547,193.39999389648438,191.44000244140625,1138300.0,179.34912109375
2015-05-06,192.38999938964844,189.52999877929688,192.08999633789062,190.6699981689453,1588100.0,178.62774658203125
2015-05-07,191.89999389648438,190.24000549316406,190.58999633789062,191.44000244140625,1320600.0,179.34912109375
2015-05-08,194.17999267578125,193.22999572753906,193.3000030517578,193.9499969482422,1322600.0,181.70059204101562
2015-05-11,194.1999969482422,192.9600067138672,193.92999267578125,193.02000427246094,1090100.0,180.82933044433594
2015-05-12,193.07000732421875,191.22999572753906,192.14999389648438,192.4600067138672,1852700.0,180.30471801757812
2015-05-13,193.61000061035156,192.25999450683594,192.9600067138672,192.52000427246094,589000.0,180.3609161376953
2015-05-14,194.60000610351562,193.3300018310547,193.63999938964844,194.52999877929688,901800.0,182.2439422607422
2015-05-15,194.8800048828125,194.22000122070312,194.67999267578125,194.72999572753906,719000.0,182.43133544921875
2015-05-18,195.6199951171875,194.47999572753906,194.6300048828125,195.3300018310547,984500.0,182.9934539794922
2015-05-19,195.77000427246094,194.9600067138672,195.44000244140625,195.22999572753906,980300.0,182.89971923828125
2015-05-20,195.9499969482422,194.8000030517578,195.3699951171875,195.10000610351562,3401300.0,182.77796936035156
2015-05-21,195.92999267578125,194.8300018310547,195.0500030517578,195.69000244140625,756200.0,183.3306884765625
2015-05-22,195.75,195.19000244140625,195.30999755859375,195.25999450683594,831400.0,182.92784118652344
2015-05-26,194.77000427246094,192.6999969482422,194.72999572753906,193.16000366210938,1235300.0,180.96047973632812
2015-05-27,195.24000549316406,193.3000030517578,193.66000366210938,194.94000244140625,1420100.0,182.6280517578125
2015-05-28,194.8699951171875,194.0,194.66000366210938,194.75999450683594,1114400.0,182.45941162109375
2015-05-29,194.72000122070312,193.25,194.6699981689453,193.49000549316406,1530400.0,181.2696533203125
2015-06-01,194.63999938964844,193.08999633789062,194.22999572753906,193.94000244140625,1157400.0,181.6912384033203
2015-06-02,194.5,192.75,193.42999267578125,193.74000549316406,1094400.0,181.5038604736328
2015-06-03,194.92999267578125,193.74000549316406,194.30999755859375,194.27000427246094,1213800.0,182.00038146972656
2015-06-04,194.1300048828125,192.27999877929688,193.52000427246094,192.69000244140625,1383400.0,180.5201873779297
2015-06-05,193.02000427246094,191.5800018310547,192.47999572753906,192.3000030517578,1567600.0,180.15476989746094
2015-06-08,192.32000732421875,191.02000427246094,192.1699981689453,191.11000061035156,1130000.0,179.03997802734375
2015-06-09,191.64999389648438,190.3699951171875,191.10000610351562,191.05999755859375,1466100.0,178.9930877685547
2015-06-10,193.77999877929688,191.8800048828125,191.9600067138672,193.3300018310547,1247600.0,181.1197509765625
2015-06-11,194.3699951171875,193.6300048828125,193.9499969482422,193.92999267578125,724400.0,181.68185424804688
2015-06-12,193.22000122070312,192.2100067138672,193.00999450683594,192.50999450683594,2147300.0,180.35153198242188
2015-06-15,191.97000122070312,190.47000122070312,191.22000122070312,191.6199951171875,1392600.0,179.5177001953125
2015-06-16,192.80999755859375,191.33999633789062,191.5,192.74000549316406,819800.0,180.5670166015625
2015-06-17,193.69000244140625,191.9499969482422,193.05999755859375,193.07000732421875,1170000.0,180.87619018554688
2015-06-18,195.52999877929688,193.60000610351562,193.61000061035156,195.0399932861328,1041600.0,182.72171020507812
2015-06-19,194.85000610351562,193.85000610351562,194.8000030517578,193.85000610351562,691400.0,181.60691833496094
2015-06-22,194.9199981689453,194.0500030517578,194.3699951171875,194.27000427246094,1027000.0,182.8512420654297
2015-06-23,194.75999450683594,194.0,194.47999572753906,194.41000366210938,1727100.0,182.98297119140625
2015-06-24,194.52000427246094,192.99000549316406,194.17999267578125,193.02000427246094,2160100.0,181.6746826171875
2015-06-25,193.69000244140625,192.36000061035156,193.50999450683594,192.4199981689453,2287600.0,181.1099395751953
2015-06-26,193.07000732421875,191.8000030517578,192.82000732421875,192.4199981689453,1631900.0,181.1099395751953
2015-06-29,191.42999267578125,188.25999450683594,190.77999877929688,188.32000732421875,2746800.0,177.25094604492188
2015-06-30,190.17999267578125,188.24000549316406,190.17999267578125,188.75999450683594,2679400.0,177.66506958007812
2015-07-01,190.75,189.4499969482422,190.64999389648438,190.27000427246094,2782300.0,179.0863037109375
2015-07-02,191.0,189.67999267578125,190.85000610351562,190.1300048828125,3087100.0,178.9545440673828
2015-07-06,190.39999389648438,188.47999572753906,188.72000122070312,189.5,1741100.0,178.36154174804688
2015-07-07,190.89999389648438,187.19000244140625,189.86000061035156,190.75,3507300.0,179.5380859375
2015-07-08,189.58999633789062,187.30999755859375,189.36000061035156,187.50999450683594,1873800.0,176.48854064941406
2015-07-09,190.1300048828125,187.8300018310547,189.89999389648438,187.85000610351562,2224900.0,176.80856323242188
2015-07-10,190.7100067138672,189.35000610351562,190.17999267578125,190.24000549316406,1647600.0,179.05807495117188
2015-07-13,192.47999572753906,191.5800018310547,191.58999633789062,192.3699951171875,1026000.0,181.0628662109375
2015-07-14,193.52999877929688,192.27000427246094,192.3699951171875,193.22000122070312,1128900.0,181.8629150390625
2015-07-15,193.72999572753906,192.6199951171875,193.2899932861328,193.13999938964844,1174800.0,181.78762817382812
2015-07-16,194.6699981689453,194.0500030517578,194.30999755859375,194.6199951171875,948800.0,183.1806182861328
2015-07-17,194.9199981689453,194.24000549316406,194.67999267578125,194.85000610351562,871200.0,183.3970947265625
2015-07-20,195.4600067138672,194.60000610351562,195.08999633789062,194.94000244140625,1103500.0,183.4818115234375
2015-07-21,195.0500030517578,193.86000061035156,194.82000732421875,194.1699981689453,772400.0,182.757080078125
2015-07-22,194.16000366210938,193.3800048828125,193.3800048828125,193.7899932861328,1193700.0,182.3994140625
2015-07-23,194.02999877929688,192.33999633789062,194.0,192.67999267578125,899300.0,181.35462951660156
2015-07-24,192.88999938964844,190.36000061035156,192.86000061035156,190.6699981689453,1588500.0,179.46279907226562
2015-07-27,190.32000732421875,189.14999389648438,189.77999877929688,189.58999633789062,1745300.0,178.44627380371094
2015-07-28,192.10000610351562,189.6300048828125,190.58999633789062,191.88999938964844,931300.0,180.61106872558594
2015-07-29,193.5,191.91000366210938,192.07000732421875,193.17999267578125,2470800.0,181.82525634765625
2015-07-30,193.47999572753906,192.02000427246094,192.77000427246094,193.27999877929688,923900.0,181.9193878173828
2015-07-31,193.9199981689453,192.7100067138672,193.9199981689453,192.9499969482422,1437200.0,181.6087646484375
2015-08-03,193.00999450683594,191.3300018310547,193.0,192.35000610351562,3081700.0,181.0440673828125
2015-08-04,192.75999450683594,191.4600067138672,192.35000610351562,191.97000122070312,1601700.0,180.68638610839844
2015-08-05,193.75,192.30999755859375,193.0399932861328,192.63999938964844,1369700.0,181.3170166015625
2015-08-06,192.92999267578125,190.38999938964844,192.77000427246094,191.1699981689453,1320600.0,179.93341064453125
2015-08-07,190.99000549316406,189.69000244140625,190.8800048828125,190.6699981689453,1853700.0,179.46279907226562
2015-08-10,193.14999389648438,191.89999389648438,191.89999389648438,193.08999633789062,1346700.0,181.7405548095703
2015-08-11,192.0399932861328,190.5,191.63999938964844,191.3300018310547,2949700.0,180.083984375
2015-08-12,191.75999450683594,188.3000030517578,189.8800048828125,191.49000549316406,3758700.0,180.23460388183594
2015-08-13,192.1199951171875,190.77000427246094,191.4199981689453,191.27999877929688,1155900.0,180.0369415283203
2015-08-14,192.0800018310547,190.97999572753906,191.1199951171875,192.02000427246094,742500.0,180.7334442138672
2015-08-17,193.08999633789062,190.86000061035156,191.4199981689453,193.08999633789062,1926300.0,181.7405548095703
2015-08-18,193.16000366210938,192.27999877929688,192.83999633789062,192.5,1023800.0,181.1852264404297
2015-08-19,192.5500030517578,190.1199951171875,191.77999877929688,190.97999572753906,1771900.0,179.7545623779297
2015-08-20,189.92999267578125,186.9499969482422,189.36000061035156,186.97000122070312,4195700.0,175.9803009033203
2015-08-21,186.02999877929688,181.0399932861328,185.0800018310547,181.0399932861328,6145900.0,170.3988037109375
2015-08-24,179.5399932861328,168.0800018310547,172.0,173.7899932861328,12325000.0,163.574951171875
2015-08-25,179.8000030517578,171.3699951171875,179.16000366210938,171.5800018310547,8132200.0,161.49490356445312
2015-08-26,178.50999450683594,172.67999267578125,176.22999572753906,178.36000061035156,7086100.0,167.8763427734375
2015-08-27,182.8000030517578,178.94000244140625,180.8000030517578,182.72000122070312,7168800.0,171.98008728027344
2015-08-28,183.19000244140625,181.42999267578125,181.97000122070312,182.72000122070312,2945000.0,171.98008728027344
2015-08-31,182.5399932861328,180.60000610351562,181.67999267578125,181.11000061035156,1915000.0,170.46475219726562
2015-09-01,178.5,174.8300018310547,177.11000061035156,175.5800018310547,8531800.0,165.25975036621094
2015-09-02,179.1300048828125,176.39999389648438,178.47999572753906,179.1199951171875,2424000.0,168.5916748046875
2015-09-03,181.5399932861328,178.7100067138672,179.9600067138672,179.27000427246094,2420200.0,168.73289489746094
2015-09-04,177.69000244140625,175.63999938964844,176.8800048828125,176.49000549316406,2317700.0,166.11627197265625
2015-09-08,181.14999389648438,178.9199981689453,179.6699981689453,180.97000122070312,2248500.0,170.3329620361328
2015-09-09,182.85000610351562,178.1699981689453,182.8000030517578,178.57000732421875,2125000.0,168.07403564453125
2015-09-10,180.77999877929688,178.07000732421875,178.25,179.57000732421875,1774400.0,169.01522827148438
2015-09-11,180.4199981689453,178.3300018310547,179.08999633789062,180.32000732421875,2185000.0,169.7211456298828
2015-09-14,180.5800018310547,179.17999267578125,180.5800018310547,179.63999938964844,905300.0,169.0811004638672
2015-09-15,182.4199981689453,179.77000427246094,180.22000122070312,181.97999572753906,1639900.0,171.2835693359375
2015-09-16,183.72000122070312,181.91000366210938,182.33999633789062,183.57000732421875,2098900.0,172.78013610839844
2015-09-17,185.99000549316406,182.74000549316406,183.39999389648438,183.08999633789062,3106200.0,172.32833862304688
2015-09-18,182.0399932861328,179.69000244140625,180.41000366210938,180.1300048828125,3205000.0,169.54232788085938
2015-09-21,181.1999969482422,178.94000244140625,180.14999389648438,180.10000610351562,1467600.0,170.4156951904297
2015-09-22,178.25,176.5399932861328,177.8000030517578,177.75,2469500.0,168.19203186035156
2015-09-23,178.4499969482422,176.85000610351562,177.99000549316406,177.42999267578125,1670100.0,167.88925170898438
2015-09-24,177.30999755859375,174.69000244140625,176.0500030517578,176.8800048828125,2562400.0,167.36883544921875
2015-09-25,178.7100067138672,175.8300018310547,178.47999572753906,176.75999450683594,3435400.0,167.25526428222656
2015-09-28,175.8699951171875,172.02000427246094,175.86000061035156,172.30999755859375,3732900.0,163.0445556640625
2015-09-29,173.9199981689453,171.36000061035156,172.6699981689453,172.39999389648438,3218900.0,163.12974548339844
2015-09-30,175.83999633789062,173.6699981689453,174.55999755859375,175.7100067138672,3877000.0,166.2617645263672
2015-10-01,176.42999267578125,174.0,175.97000122070312,176.1999969482422,3948400.0,166.7253875732422
2015-10-02,178.75,173.35000610351562,174.0,178.75,2307200.0,169.13827514648438
2015-10-05,182.17999267578125,180.0,180.13999938964844,181.9600067138672,2049100.0,172.17567443847656
2015-10-06,182.41000366210938,180.58999633789062,181.8800048828125,181.35000610351562,1325400.0,171.59844970703125
2015-10-07,183.19000244140625,181.0500030517578,182.39999389648438,182.8699951171875,1693700.0,173.0367431640625
2015-10-08,184.77999877929688,182.0800018310547,182.44000244140625,184.47999572753906,3109600.0,174.56015014648438
2015-10-09,185.0800018310547,183.91000366210938,184.66000366210938,184.5800018310547,1651000.0,174.65480041503906
2015-10-12,184.92999267578125,184.17999267578125,184.67999267578125,184.8000030517578,885100.0,174.8629913330078
2015-10-13,185.30999755859375,183.38999938964844,183.97999572753906,183.57000732421875,1022300.0,173.69911193847656
2015-10-14,184.1300048828125,182.38999938964844,183.4499969482422,182.7100067138672,1183900.0,172.88536071777344
2015-10-15,185.49000549316406,183.02000427246094,183.39999389648438,185.4499969482422,2523100.0,175.47801208496094
2015-10-16,186.33999633789062,185.1199951171875,185.9199981689453,186.1999969482422,1241200.0,176.18768310546875
2015-10-19,186.42999267578125,185.30999755859375,185.66000366210938,186.4199981689453,768900.0,176.39584350585938
2015-10-20,186.8699951171875,185.6999969482422,186.02000427246094,186.17999267578125,1151200.0,176.1687469482422
2015-10-21,186.80999755859375,184.86000061035156,186.7899932861328,184.97000122070312,1556900.0,175.02381896972656
2015-10-22,188.3800048828125,185.97000122070312,186.02000427246094,188.1699981689453,1498300.0,178.0517578125
2015-10-23,190.6300048828125,189.13999938964844,190.0,190.22000122070312,1624300.0,179.9915313720703
2015-10-26,190.1199951171875,189.38999938964844,190.11000061035156,189.77000427246094,1150500.0,179.5657196044922
2015-10-27,189.75999450683594,188.64999389648438,189.0800018310547,189.39999389648438,1442200.0,179.2156219482422
2015-10-28,191.60000610351562,189.05999755859375,189.83999633789062,191.60000610351562,2251900.0,181.2972869873047
2015-10-29,191.85000610351562,190.88999938964844,191.0399932861328,191.52999877929688,1776300.0,181.23109436035156
2015-10-30,192.0,190.55999755859375,191.82000732421875,190.55999755859375,2011600.0,180.31321716308594
2015-11-02,193.08999633789062,190.85000610351562,190.97999572753906,192.82000732421875,2403500.0,182.4517059326172
2015-11-03,194.05999755859375,192.27999877929688,192.5399932861328,193.42999267578125,3920400.0,183.02890014648438
2015-11-04,193.89999389648438,192.27999877929688,193.77000427246094,192.8800048828125,1786600.0,182.5084991455078
2015-11-05,193.44000244140625,191.7100067138672,192.99000549316406,192.63999938964844,2185100.0,182.28138732910156
2015-11-06,192.8300018310547,191.1199951171875,192.25999450683594,192.55999755859375,2172400.0,182.2057342529297
2015-11-09,192.00999450683594,189.75,191.88999938964844,190.75999450683594,2127800.0,180.50247192382812
2015-11-10,191.25,189.91000366210938,190.25999450683594,191.1199951171875,1257400.0,180.84310913085938
2015-11-11,191.5500030517578,190.38999938964844,191.47999572753906,190.38999938964844,1114700.0,180.1523895263672
2015-11-12,189.80999755859375,187.77999877929688,189.36000061035156,187.83999633789062,2454900.0,177.73951721191406
2015-11-13,187.6199951171875,185.5800018310547,187.35000610351562,185.6699981689453,3224000.0,175.68617248535156
2015-11-16,188.5500030517578,185.36000061035156,185.5,188.52000427246094,1687100.0,178.38294982910156
2015-11-17,189.7899932861328,187.8300018310547,188.86000061035156,188.2899932861328,1879900.0,178.16529846191406
2015-11-18,191.50999450683594,188.88999938964844,188.91000366210938,191.32000732421875,2858600.0,181.03236389160156
2015-11-19,191.67999267578125,190.89999389648438,191.3000030517578,191.22000122070312,2154800.0,180.93775939941406
2015-11-20,192.66000366210938,191.5,192.00999450683594,191.92999267578125,1317600.0,181.6095733642578
2015-11-23,192.5399932861328,191.1999969482422,191.88999938964844,191.7100067138672,1308100.0,181.40139770507812
2015-11-24,192.3800048828125,190.17999267578125,190.6300048828125,192.02000427246094,1572000.0,181.69473266601562
2015-11-25,192.30999755859375,191.6699981689453,192.14999389648438,191.9600067138672,758700.0,181.63795471191406
2015-11-27,192.3800048828125,191.5,192.0800018310547,192.14999389648438,894500.0,181.81773376464844
2015-11-30,192.47000122070312,191.24000549316406,192.4499969482422,191.3699951171875,1551000.0,181.07968139648438
2015-12-01,193.3000030517578,191.77999877929688,192.0500030517578,193.22000122070312,1812900.0,182.8302001953125
2015-12-02,193.4499969482422,190.9199981689453,193.17999267578125,191.17999267578125,1999600.0,180.89988708496094
2015-12-03,191.75,187.72999572753906,191.55999755859375,188.4600067138672,2724400.0,178.32615661621094
2015-12-04,192.52000427246094,188.83999633789062,188.99000549316406,192.16000366210938,2900700.0,181.8271942138672
2015-12-07,191.8800048828125,189.97999572753906,191.8800048828125,190.9499969482422,1752800.0,180.68228149414062
2015-12-08,190.72000122070312,188.6699981689453,189.25,189.72999572753906,1721700.0,179.52786254882812
2015-12-09,191.32000732421875,187.1999969482422,189.1199951171875,188.30999755859375,4500300.0,178.18421936035156
2015-12-10,190.17999267578125,188.10000610351562,188.5,188.74000549316406,4083800.0,178.59112548828125
2015-12-11,187.14999389648438,184.75,186.44000244140625,184.97999572753906,3084400.0,175.0332794189453
2015-12-14,186.08999633789062,183.30999755859375,185.32000732421875,186.08999633789062,2699300.0,176.0835723876953
2015-12-15,188.9600067138672,187.52999877929688,187.75,188.02999877929688,3799300.0,177.91928100585938
2015-12-16,191.0800018310547,187.6999969482422,189.27999877929688,190.6699981689453,6361700.0,180.41732788085938
2015-12-17,191.16000366210938,187.82000732421875,191.13999938964844,187.88999938964844,3096000.0,177.7868194580078
2015-12-18,187.0800018310547,184.39999389648438,186.9499969482422,184.39999389648438,4531400.0,174.48446655273438
2015-12-21,185.07000732421875,183.47000122070312,184.74000549316406,184.92999267578125,2168400.0,176.02838134765625
2015-12-22,186.88999938964844,184.8000030517578,185.85000610351562,186.60000610351562,2422500.0,177.61801147460938
2015-12-23,188.94000244140625,187.57000732421875,187.75,188.83999633789062,2275500.0,179.75018310546875
2015-12-24,189.1699981689453,188.33999633789062,188.69000244140625,188.50999450683594,1170800.0,179.43606567382812
2015-12-28,188.17999267578125,187.0,187.85000610351562,188.10000610351562,2667700.0,179.04580688476562
2015-12-29,190.50999450683594,189.33999633789062,189.42999267578125,190.1999969482422,1757100.0,181.04469299316406
2015-12-30,189.99000549316406,188.6699981689453,189.97000122070312,188.8000030517578,2535800.0,179.71209716796875
2015-12-31,188.75999450683594,186.92999267578125,188.1199951171875,186.92999267578125,2395200.0,177.93211364746094
2016-01-04,184.32000732421875,182.0800018310547,183.77000427246094,184.30999755859375,4193500.0,175.438232421875
2016-01-05,185.1199951171875,183.42999267578125,184.57000732421875,184.63999938964844,2882500.0,175.7523651123047
2016-01-06,183.3800048828125,181.19000244140625,181.92999267578125,182.3000030517578,2755100.0,173.52499389648438
2016-01-07,181.0,177.5,179.14999389648438,177.86000061035156,4952500.0,169.2987060546875
2016-01-08,179.52999877929688,175.64999389648438,178.97000122070312,175.97000122070312,7357300.0,167.4996795654297
2016-01-11,177.32000732421875,174.05999755859375,177.0399932861328,175.99000549316406,4481200.0,167.5187225341797
2016-01-12,178.36000061035156,175.25999450683594,177.75,177.4499969482422,2998800.0,168.90846252441406
2016-01-13,178.63999938964844,172.72000122070312,178.42999267578125,173.11000061035156,4125700.0,164.77734375
2016-01-14,177.17999267578125,172.05999755859375,173.7899932861328,175.9199981689453,5081400.0,167.4520721435547
2016-01-15,173.05999755859375,170.10000610351562,171.1999969482422,172.14999389648438,8087300.0,163.863525390625
2016-01-19,174.2899932861328,170.72000122070312,174.1999969482422,172.33999633789062,5863300.0,164.04440307617188
2016-01-20,171.8800048828125,165.9600067138672,169.58999633789062,170.32000732421875,8577600.0,162.1216583251953
2016-01-21,173.13999938964844,169.3300018310547,170.7899932861328,171.14999389648438,3004600.0,162.91168212890625
2016-01-22,174.86000061035156,173.17999267578125,174.02999877929688,174.66000366210938,2611700.0,166.2527313232422
2016-01-25,174.3300018310547,171.8300018310547,174.10000610351562,172.07000732421875,2756400.0,163.78741455078125
2016-01-26,174.66000366210938,172.38999938964844,172.85000610351562,174.39999389648438,2262000.0,166.00526428222656
